order_id,customer_id,order_date,product,quantity,price,total_amount,status
O04107,C0510,2023/06/09,Headphones,1,120000.0,120000.0,Completed
O04108,C0961,2023-12-02,Headphones,-1,120000.0,-120000.0,Completed
O04109,C1143,10-10-2023,Tablet,-1,150000.0,-150000.0,Pending
O04110,C0934,2023/07/13,Headphones,-1,150000.0,-150000.0,Completed
O04111,C0486,2023-10-07,Tablet,3,500000.0,1500000.0,Pending
O04112,C1131,2023/05/24,Tablet,3,150000.0,450000.0,complete
O04113,C0759,26-10-2023,Tablet,1,150000.0,150000.0,complete
O04114,C0070,2023/06/17,Laptop,3,120000.0,360000.0,Completed
O04115,C1191,2023-07-31,Tablet,1,500000.0,500000.0,Completed
O04116,C1221,30-07-2023,Tablet,3,500000.0,1500000.0,complete
O04117,C0878,28-04-2023,Tablet,1,120000.0,120000.0,Completed
O04118,C0515,03-02-2023,Phone,-1,150000.0,-150000.0,complete
O04119,C0485,2023-05-14,Headphones,-1,,300000.0,Completed
O04120,C0406,2023-12-14,Phone,1,150000.0,150000.0,Completed
O04121,C0903,2023/02/02,Phone,3,120000.0,360000.0,Returned
O04122,C0655,2023-03-13,Laptop,2,20000.0,40000.0,Pending
O04123,C1190,2023-08-05,Headphones,2,500000.0,1000000.0,Completed
O04124,C0626,2023-11-07,Phone,1,500000.0,500000.0,Returned
O04125,C0331,2023-05-04,Headphones,3,,300000.0,Completed
O04126,C0054,2023/05/01,Laptop,1,150000.0,150000.0,Returned
O04127,C0609,08-10-2023,Laptop,1,500000.0,500000.0,complete
O04128,C0138,2023-09-14,Tablet,1,120000.0,120000.0,Completed
O04129,C1114,14-02-2023,Laptop,2,,300000.0,Returned
O04130,C0128,2023/08/06,Headphones,-1,150000.0,-150000.0,complete
O04131,C0131,2023/05/25,Headphones,1,150000.0,150000.0,complete
O04132,C0042,2023-05-24,Tablet,-1,120000.0,-120000.0,complete
O04133,C0419,07-06-2023,Phone,1,500000.0,500000.0,Returned
O04134,C0739,2023-02-03,Laptop,3,20000.0,60000.0,Completed
O04135,C0134,2023/01/07,Tablet,1,150000.0,150000.0,Completed
O04136,C0480,22-06-2023,Tablet,-1,,300000.0,complete
O04137,C0096,2023-08-30,Phone,2,,300000.0,Returned
O04138,C0950,2023/03/08,Laptop,-1,20000.0,-20000.0,Completed
O04139,C1070,2023/11/04,Headphones,-1,20000.0,-20000.0,Returned
O04140,C0975,13-08-2023,Laptop,2,,300000.0,Returned
O04141,C0156,2023-03-07,Laptop,2,,300000.0,complete
O04142,C0085,2023/05/23,Headphones,2,500000.0,1000000.0,Pending
O04143,C0739,2023/03/01,Tablet,3,120000.0,360000.0,Returned
O04144,C1044,2023/02/13,Headphones,2,120000.0,240000.0,Completed
O04145,C1102,2023/10/12,Laptop,-1,,300000.0,Pending
O04146,C0082,2023/05/07,Laptop,3,20000.0,60000.0,Pending
O04147,C1044,2023/06/19,Phone,1,,300000.0,complete
O04148,C0801,2023-03-13,Tablet,3,120000.0,360000.0,complete
O04149,C0482,2023-10-26,Headphones,1,,300000.0,Pending
O04150,C0063,2023-07-30,Tablet,-1,20000.0,-20000.0,Completed
O04151,C0287,2023/01/28,Headphones,1,120000.0,120000.0,complete
O04152,C0939,2023/10/14,Tablet,2,500000.0,1000000.0,Pending
O04153,C0735,2023/12/16,Tablet,3,150000.0,450000.0,Pending
O04154,C0546,2023-05-25,Headphones,-1,20000.0,-20000.0,Returned
O04155,C1030,2023/09/27,Phone,2,500000.0,1000000.0,Completed
O04156,C0079,2023-08-22,Laptop,3,500000.0,1500000.0,Pending
O04157,C1012,2023-02-04,Phone,3,20000.0,60000.0,Completed
O04158,C0908,2023/07/07,Headphones,1,120000.0,120000.0,Completed
O04159,C0047,22-12-2023,Headphones,-1,20000.0,-20000.0,Completed
O04160,C1068,03-08-2023,Tablet,2,20000.0,40000.0,complete
O04161,C0598,03-06-2023,Laptop,3,,300000.0,Returned
O04162,C0168,2023-02-28,Laptop,-1,20000.0,-20000.0,Completed
O04163,C0472,2023-05-05,Tablet,-1,500000.0,-500000.0,Pending
O04164,C0601,2023-04-25,Headphones,2,150000.0,300000.0,Pending
O04165,C0770,04-12-2023,Headphones,3,,,complete
O04166,C0116,2023-05-14,Laptop,-1,20000.0,-20000.0,complete
O04167,C0534,2023/07/26,Phone,3,20000.0,60000.0,Completed
O04168,C0578,2023-09-28,Laptop,2,500000.0,1000000.0,Completed
O04169,C1047,07-08-2023,Phone,2,150000.0,300000.0,Completed
O04170,C0541,2023/07/02,Headphones,3,500000.0,1500000.0,Completed
O04171,C0340,26-08-2023,Laptop,-1,500000.0,-500000.0,Completed
O04172,C0503,2023-05-19,Headphones,3,150000.0,450000.0,complete
O04173,C0725,2023/07/15,Headphones,3,500000.0,1500000.0,Pending
O04174,C0430,2023-07-14,Tablet,1,150000.0,150000.0,complete
O04175,C0252,07-02-2023,Tablet,1,500000.0,500000.0,Completed
O04176,C1212,2023/01/14,Phone,1,20000.0,20000.0,Completed
O04177,C1001,2023-02-22,Headphones,2,500000.0,1000000.0,Completed
O04178,C0738,2023-03-07,Laptop,3,120000.0,360000.0,complete
O04179,C0868,2023/08/13,Phone,3,150000.0,450000.0,Pending
O04180,C0278,11-06-2023,Laptop,1,20000.0,20000.0,Completed
O04181,C0640,2023/12/09,Tablet,3,150000.0,450000.0,Returned
O04182,C0174,01-10-2023,Tablet,3,150000.0,450000.0,Returned
O04183,C0648,2023-10-02,Headphones,2,,300000.0,Completed
O04184,C1093,24-02-2023,Tablet,1,150000.0,150000.0,complete
O04185,C0273,10-04-2023,Tablet,2,120000.0,240000.0,Completed
O04186,C0422,2023/12/09,Tablet,2,,,Pending
O04187,C0057,11-09-2023,Laptop,-1,,,Returned
O04188,C0433,04-07-2023,Tablet,2,120000.0,240000.0,complete
O04189,C0574,2023/12/27,Headphones,-1,20000.0,-20000.0,Returned
O04190,C0518,27-05-2023,Headphones,3,,,Completed
O04191,C0626,07-08-2023,Laptop,1,20000.0,20000.0,Completed
O04192,C0791,2023/10/18,Phone,-1,120000.0,-120000.0,Returned
O04193,C0257,10-12-2023,Tablet,3,150000.0,450000.0,Returned
O04194,C0947,2023-10-31,Tablet,3,20000.0,60000.0,Completed
O04195,C1193,2023-02-21,Laptop,1,120000.0,120000.0,Completed
O04196,C0958,22-03-2023,Tablet,3,150000.0,450000.0,Returned
O04197,C0089,17-02-2023,Laptop,2,150000.0,300000.0,Pending
O04198,C0959,16-01-2023,Phone,-1,150000.0,-150000.0,Pending
O04199,C0213,28-12-2023,Tablet,2,500000.0,1000000.0,Returned
O04200,C0116,2023-04-22,Tablet,1,150000.0,150000.0,Pending
O04201,C0504,2023/12/12,Tablet,3,150000.0,450000.0,Returned
O04202,C1140,21-10-2023,Phone,2,20000.0,40000.0,Completed
O04203,C1022,30-10-2023,Headphones,3,120000.0,360000.0,Pending
O04204,C1238,2023/12/24,Tablet,3,20000.0,60000.0,Completed
O04205,C0354,2023/08/18,Phone,1,20000.0,20000.0,Pending
O04206,C0294,2023/08/13,Laptop,2,150000.0,300000.0,complete
O04207,C0573,2023-01-13,Phone,2,20000.0,40000.0,complete
O04208,C0974,2023-07-18,Headphones,-1,120000.0,-120000.0,Completed
O04209,C0566,21-01-2023,Headphones,3,120000.0,360000.0,Completed
O04210,C0165,2023/03/25,Headphones,2,,,Completed
O04211,C0032,2023-06-29,Phone,2,,,Completed
O04212,C0976,29-11-2023,Tablet,3,150000.0,450000.0,complete
O04213,C0905,04-08-2023,Headphones,3,150000.0,450000.0,complete
O04214,C0430,2023/06/12,Tablet,2,150000.0,300000.0,Returned
O04215,C0396,2023/03/10,Headphones,2,,300000.0,complete
O04216,C0163,2023-06-26,Laptop,1,150000.0,150000.0,Returned
O04217,C0002,08-09-2023,Phone,1,120000.0,120000.0,complete
O04218,C0514,2023/12/23,Headphones,-1,120000.0,-120000.0,complete
O04219,C1017,04-02-2023,Tablet,-1,150000.0,-150000.0,Completed
O04220,C0053,2023-07-02,Laptop,2,500000.0,1000000.0,Returned
O04221,C0454,2023/01/16,Tablet,1,20000.0,20000.0,complete
O04222,C0477,28-08-2023,Phone,1,150000.0,150000.0,Returned
O04223,C0394,2023-05-21,Tablet,3,500000.0,1500000.0,complete
O04224,C0929,09-12-2023,Laptop,2,20000.0,40000.0,Completed
O04225,C0000,2023-11-08,Headphones,2,150000.0,300000.0,Completed
O04226,C1148,2023/12/02,Headphones,1,150000.0,150000.0,Completed
O04227,C1069,27-10-2023,Tablet,2,150000.0,300000.0,Pending
O04228,C1167,2023-07-31,Phone,2,150000.0,300000.0,Completed
O04229,C0671,2023/11/14,Headphones,3,500000.0,1500000.0,Returned
O04230,C0738,2023/08/17,Laptop,2,150000.0,300000.0,complete
O04231,C0028,2023/10/10,Laptop,-1,500000.0,-500000.0,Pending
O04232,C0137,27-08-2023,Laptop,2,120000.0,240000.0,Completed
O04233,C0452,2023-01-13,Headphones,-1,20000.0,-20000.0,Pending
O04234,C1056,25-12-2023,Tablet,3,,300000.0,Completed
O04235,C1203,2023/06/23,Laptop,3,120000.0,360000.0,Completed
O04236,C0607,13-11-2023,Phone,2,20000.0,40000.0,Returned
O04237,C0596,13-12-2023,Phone,-1,150000.0,-150000.0,Returned
O04238,C0694,2023/02/23,Laptop,3,150000.0,450000.0,Completed
O04239,C0631,2023/04/26,Tablet,3,500000.0,1500000.0,Pending
O04240,C0821,2023-03-16,Headphones,-1,120000.0,-120000.0,complete
O04241,C0605,2023-11-06,Tablet,1,20000.0,20000.0,Returned
O04242,C0919,2023-05-12,Headphones,-1,,300000.0,Pending
O04243,C0914,2023/05/19,Laptop,1,500000.0,500000.0,Returned
O04244,C0894,2023/08/23,Phone,-1,120000.0,-120000.0,Completed
O04245,C1032,2023/08/18,Phone,-1,,300000.0,complete
O04246,C0930,2023-08-31,Laptop,2,120000.0,240000.0,complete
O04247,C0224,2023/08/09,Tablet,3,,,Pending
O04248,C0505,2023/08/13,Laptop,3,20000.0,60000.0,Completed
O04249,C0599,21-01-2023,Phone,-1,120000.0,-120000.0,Completed
O04250,C1042,17-08-2023,Headphones,2,20000.0,40000.0,complete
O04251,C0102,2023/04/23,Phone,-1,150000.0,-150000.0,Pending
O04252,C1016,2023-03-02,Tablet,-1,20000.0,-20000.0,complete
O04253,C0148,2023-03-21,Laptop,1,,300000.0,Returned
O04254,C1036,22-10-2023,Laptop,3,150000.0,450000.0,complete
O04255,C0624,03-04-2023,Headphones,-1,500000.0,-500000.0,Completed
O04256,C1188,2023/10/04,Laptop,3,20000.0,60000.0,complete
O04257,C0834,2023/12/01,Laptop,2,500000.0,1000000.0,complete
O04258,C0550,2023-02-07,Headphones,3,150000.0,450000.0,complete
O04259,C1204,21-09-2023,Headphones,3,,300000.0,Returned
O04260,C0056,2023-09-13,Headphones,1,500000.0,500000.0,Returned
O04261,C0557,2023-07-13,Tablet,2,150000.0,300000.0,Returned
O04262,C0064,27-01-2023,Laptop,-1,120000.0,-120000.0,Pending
O04263,C0403,2023/07/18,Headphones,1,20000.0,20000.0,complete
O04264,C1031,26-12-2023,Headphones,2,500000.0,1000000.0,Pending
O04265,C0978,29-12-2023,Tablet,1,120000.0,120000.0,Pending
O04266,C0767,14-09-2023,Headphones,1,,,Pending
O04267,C1104,13-09-2023,Laptop,3,150000.0,450000.0,Returned
O04268,C1036,2023-07-05,Laptop,3,500000.0,1500000.0,Returned
O04269,C0354,2023-08-03,Tablet,2,500000.0,1000000.0,complete
O04270,C0279,2023/04/15,Phone,2,500000.0,1000000.0,Pending
O04271,C1153,2023-01-13,Headphones,1,150000.0,150000.0,complete
O04272,C0013,2023/05/29,Tablet,3,120000.0,360000.0,Returned
O04273,C0928,2023-09-05,Tablet,3,500000.0,1500000.0,Returned
O04274,C0777,2023-07-19,Tablet,3,20000.0,60000.0,complete
O04275,C1181,2023-02-13,Headphones,3,120000.0,360000.0,Returned
O04276,C0820,2023/09/09,Headphones,-1,120000.0,-120000.0,Returned
O04277,C0886,17-07-2023,Tablet,-1,20000.0,-20000.0,Completed
O04278,C1151,2023-06-30,Laptop,3,150000.0,450000.0,Returned
O04279,C0636,18-06-2023,Phone,1,20000.0,20000.0,Pending
O04280,C0127,2023/05/28,Headphones,2,,300000.0,complete
O04281,C0958,04-07-2023,Tablet,2,150000.0,300000.0,Completed
O04282,C0882,2023/02/09,Tablet,1,20000.0,20000.0,complete
O04283,C1218,02-10-2023,Phone,-1,120000.0,-120000.0,Completed
O04284,C0126,14-07-2023,Phone,3,20000.0,60000.0,Returned
O04285,C0414,2023-10-27,Phone,2,500000.0,1000000.0,Pending
O04286,C0506,2023-01-29,Laptop,2,,,complete
O04287,C0040,2023-02-10,Laptop,3,500000.0,1500000.0,Returned
O04288,C0724,2023/05/09,Tablet,3,,300000.0,Pending
O04289,C0760,2023/03/10,Tablet,3,150000.0,450000.0,Returned
O04290,C0213,2023-06-25,Tablet,2,20000.0,40000.0,Returned
O04291,C0518,27-06-2023,Phone,3,500000.0,1500000.0,Returned
O04292,C1171,2023-10-07,Headphones,1,150000.0,150000.0,Pending
O04293,C0714,23-07-2023,Headphones,2,150000.0,300000.0,Pending
O04294,C1100,2023/08/12,Tablet,1,20000.0,20000.0,complete
O04295,C0669,16-12-2023,Laptop,1,,,Returned
O04296,C0264,16-05-2023,Tablet,-1,20000.0,-20000.0,complete
O04297,C1212,11-04-2023,Tablet,2,20000.0,40000.0,Pending
O04298,C0239,2023/09/06,Headphones,2,20000.0,40000.0,Returned
O04299,C1156,2023-11-07,Laptop,1,150000.0,150000.0,Returned
O04300,C0157,2023-11-07,Tablet,2,500000.0,1000000.0,complete
O04301,C1105,05-12-2023,Phone,1,150000.0,150000.0,Completed
O04302,C0748,2023-11-23,Laptop,3,120000.0,360000.0,Returned
O04303,C0351,2023/06/06,Tablet,-1,150000.0,-150000.0,complete
O04304,C0073,18-02-2023,Tablet,-1,20000.0,-20000.0,complete
O04305,C0482,2023-11-05,Tablet,1,,,Pending
O04306,C0386,09-03-2023,Phone,3,150000.0,450000.0,Completed
O04307,C0566,2023-01-08,Laptop,-1,120000.0,-120000.0,Pending
O04308,C1219,27-09-2023,Laptop,3,150000.0,450000.0,Completed
O04309,C0289,2023/05/25,Tablet,2,120000.0,240000.0,Completed
O04310,C0999,24-05-2023,Laptop,2,150000.0,300000.0,complete
O04311,C1055,2023/01/28,Headphones,1,150000.0,150000.0,Pending
O04312,C0552,03-01-2023,Phone,1,500000.0,500000.0,Completed
O04313,C0958,2023-09-05,Phone,2,120000.0,240000.0,complete
O04314,C0264,08-09-2023,Phone,-1,20000.0,-20000.0,Pending
O04315,C0702,12-05-2023,Headphones,1,20000.0,20000.0,complete
O04316,C0908,02-07-2023,Phone,3,120000.0,360000.0,Pending
O04317,C1141,24-02-2023,Headphones,1,150000.0,150000.0,Returned
O04318,C0832,2023-08-08,Tablet,2,,,complete
O04319,C1243,2023-05-17,Headphones,1,150000.0,150000.0,Completed
O04320,C0708,2023/01/31,Laptop,2,120000.0,240000.0,complete
O04321,C0511,2023-10-19,Headphones,2,20000.0,40000.0,Pending
O04322,C1032,03-04-2023,Headphones,-1,150000.0,-150000.0,complete
O04323,C1157,2023-02-05,Laptop,2,20000.0,40000.0,Completed
O04324,C1229,2023-02-26,Headphones,3,,,Pending
O04325,C0645,2023/08/25,Laptop,3,150000.0,450000.0,Completed
O04326,C0183,2023/08/04,Phone,2,500000.0,1000000.0,Returned
O04327,C0666,2023-11-03,Laptop,1,120000.0,120000.0,Pending
O04328,C0388,21-07-2023,Phone,-1,120000.0,-120000.0,Pending
O04329,C0514,2023-04-18,Headphones,1,120000.0,120000.0,complete
O04330,C0320,2023/12/20,Laptop,1,20000.0,20000.0,complete
O04331,C0338,15-08-2023,Phone,3,150000.0,450000.0,Returned
O04332,C1041,2023/01/25,Headphones,3,20000.0,60000.0,Completed
O04333,C0115,2023-11-05,Phone,3,150000.0,450000.0,Completed
O04334,C0029,2023/01/23,Laptop,1,20000.0,20000.0,complete
O04335,C0287,2023/06/25,Headphones,-1,20000.0,-20000.0,Pending
O04336,C0580,26-07-2023,Headphones,1,20000.0,20000.0,complete
O04337,C1132,03-12-2023,Headphones,1,150000.0,150000.0,Pending
O04338,C0561,2023/08/04,Phone,2,150000.0,300000.0,Pending
O04339,C0775,2023/07/01,Headphones,3,500000.0,1500000.0,Pending
O04340,C0607,2023/07/30,Phone,3,500000.0,1500000.0,Returned
O04341,C0640,2023-09-11,Tablet,1,,300000.0,Completed
O04342,C1023,2023/07/22,Headphones,3,,300000.0,Returned
O04343,C0670,2023-07-30,Laptop,2,150000.0,300000.0,Returned
O04344,C0644,2023-03-20,Headphones,3,,300000.0,complete
O04345,C0180,2023/01/05,Phone,2,150000.0,300000.0,Pending
O04346,C0189,16-05-2023,Tablet,-1,,300000.0,complete
O04347,C0928,2023-11-25,Phone,-1,20000.0,-20000.0,Returned
O04348,C0092,2023-05-20,Tablet,2,20000.0,40000.0,Pending
O04349,C0438,2023-01-30,Headphones,1,,,complete
O04350,C0996,2023-03-21,Phone,1,500000.0,500000.0,complete
O04351,C0740,2023-11-23,Tablet,2,,,complete
O04352,C1243,23-11-2023,Laptop,1,120000.0,120000.0,Returned
O04353,C0272,13-10-2023,Laptop,-1,20000.0,-20000.0,Pending
O04354,C0405,2023-11-05,Headphones,2,120000.0,240000.0,Returned
O04355,C0825,2023/08/23,Laptop,1,20000.0,20000.0,complete
O04356,C0636,05-06-2023,Headphones,-1,20000.0,-20000.0,Pending
O04357,C1150,24-04-2023,Laptop,3,150000.0,450000.0,Returned
O04358,C1035,2023/03/23,Tablet,1,,300000.0,Pending
O04359,C1186,03-04-2023,Headphones,2,,300000.0,complete
O04360,C0772,2023/07/14,Phone,2,150000.0,300000.0,Pending
O04361,C0917,23-03-2023,Phone,3,20000.0,60000.0,complete
O04362,C0969,2023/01/29,Tablet,-1,150000.0,-150000.0,complete
O04363,C0493,2023/05/10,Tablet,-1,20000.0,-20000.0,Returned
O04364,C0215,24-01-2023,Laptop,3,,300000.0,Completed
O04365,C1119,25-01-2023,Headphones,2,,300000.0,Returned
O04366,C0346,20-05-2023,Tablet,1,150000.0,150000.0,Pending
O04367,C0170,24-09-2023,Tablet,-1,500000.0,-500000.0,complete
O04368,C0613,2023-05-20,Phone,2,500000.0,1000000.0,complete
O04369,C1115,2023-01-15,Headphones,2,120000.0,240000.0,Returned
O04370,C0861,2023-10-27,Phone,2,20000.0,40000.0,Returned
O04371,C1233,2023/05/07,Laptop,1,150000.0,150000.0,complete
O04372,C0056,09-02-2023,Phone,1,,300000.0,complete
O04373,C0063,2023/01/04,Phone,2,,,Pending
O04374,C0311,2023-04-21,Phone,2,20000.0,40000.0,complete
O04375,C0136,2023-05-30,Phone,1,150000.0,150000.0,Returned
O04376,C0093,2023-04-04,Laptop,-1,20000.0,-20000.0,complete
O04377,C0071,2023-02-27,Tablet,1,150000.0,150000.0,Completed
O04378,C0934,2023/09/06,Tablet,-1,,,Completed
O04379,C0011,2023-12-20,Laptop,-1,20000.0,-20000.0,Pending
O04380,C0435,31-03-2023,Tablet,2,120000.0,240000.0,complete
O04381,C1045,2023-09-04,Tablet,1,120000.0,120000.0,Pending
O04382,C1009,05-06-2023,Laptop,1,20000.0,20000.0,Completed
O04383,C1131,2023-08-20,Phone,-1,150000.0,-150000.0,complete
O04384,C0067,2023-05-11,Laptop,2,,,complete
O04385,C0579,2023/11/18,Laptop,2,150000.0,300000.0,complete
O04386,C0231,2023/07/14,Laptop,1,120000.0,120000.0,complete
O04387,C0364,2023/05/16,Laptop,2,150000.0,300000.0,Pending
O04388,C0382,31-12-2023,Headphones,2,120000.0,240000.0,complete
O04389,C0087,2023-03-25,Phone,1,500000.0,500000.0,Returned
O04390,C0957,16-10-2023,Tablet,2,,,complete
O04391,C0791,2023/09/10,Laptop,1,500000.0,500000.0,Returned
O04392,C0913,2023-09-16,Laptop,-1,20000.0,-20000.0,Returned
O04393,C0277,2023-11-03,Phone,3,500000.0,1500000.0,Pending
O04394,C0386,17-09-2023,Tablet,2,20000.0,40000.0,Returned
O04395,C0478,2023-01-09,Phone,1,,300000.0,Completed
O04396,C0989,18-12-2023,Phone,1,120000.0,120000.0,Completed
O04397,C0739,2023-04-12,Tablet,1,500000.0,500000.0,Pending
O04398,C0056,18-08-2023,Tablet,1,,300000.0,Pending
O04399,C0335,08-10-2023,Headphones,-1,20000.0,-20000.0,Completed
O04400,C0476,2023/09/12,Tablet,-1,20000.0,-20000.0,Returned
O04401,C0101,2023/01/04,Phone,1,20000.0,20000.0,Returned
O04402,C0558,04-12-2023,Laptop,3,,,Pending
O04403,C0671,2023-01-04,Headphones,2,20000.0,40000.0,complete
O04404,C0930,2023/11/25,Headphones,2,150000.0,300000.0,complete
O04405,C1156,2023-01-14,Phone,2,500000.0,1000000.0,Pending
O04406,C0221,2023-02-16,Laptop,2,120000.0,240000.0,Completed
O04407,C0874,11-04-2023,Laptop,1,,,Pending
O04408,C0060,02-04-2023,Laptop,-1,120000.0,-120000.0,Completed
O04409,C0135,12-12-2023,Tablet,-1,500000.0,-500000.0,Completed
O04410,C0943,2023/01/26,Headphones,3,,300000.0,Returned
O04411,C1160,2023/08/12,Headphones,2,500000.0,1000000.0,complete
O04412,C0521,29-01-2023,Laptop,3,120000.0,360000.0,Completed
O04413,C0504,2023/10/05,Laptop,1,500000.0,500000.0,Completed
O04414,C0561,2023/06/21,Headphones,-1,20000.0,-20000.0,Returned
O04415,C0899,2023-08-02,Tablet,2,120000.0,240000.0,Returned
O04416,C0059,19-02-2023,Laptop,2,500000.0,1000000.0,Returned
O04417,C0864,06-06-2023,Laptop,-1,20000.0,-20000.0,Completed
O04418,C0264,2023/03/20,Phone,1,120000.0,120000.0,Pending
O04419,C0471,06-06-2023,Phone,-1,20000.0,-20000.0,complete
O04420,C0660,2023/04/08,Phone,1,,300000.0,complete
O04421,C1089,2023/05/18,Headphones,2,120000.0,240000.0,Returned
O04422,C0357,2023-08-23,Phone,2,120000.0,240000.0,Returned
O04423,C0032,2023/03/25,Tablet,1,,,Returned
O04424,C0867,2023/04/11,Tablet,-1,120000.0,-120000.0,Pending
O04425,C0545,2023/03/11,Headphones,2,,,Pending
O04426,C0804,13-12-2023,Phone,2,,,Returned
O04427,C0929,2023-07-27,Phone,-1,150000.0,-150000.0,Pending
O04428,C0462,01-05-2023,Laptop,-1,150000.0,-150000.0,Completed
O04429,C0213,30-07-2023,Phone,2,120000.0,240000.0,Completed
O04430,C0238,2023/05/15,Phone,1,120000.0,120000.0,Returned
O04431,C0401,2023/05/11,Tablet,2,20000.0,40000.0,complete
O04432,C0821,2023/03/29,Headphones,2,150000.0,300000.0,complete
O04433,C0746,2023-08-24,Tablet,3,120000.0,360000.0,Pending
O04434,C0743,2023/03/02,Tablet,2,120000.0,240000.0,Pending
O04435,C0301,2023-02-13,Laptop,-1,120000.0,-120000.0,Pending
O04436,C1179,16-05-2023,Tablet,-1,120000.0,-120000.0,complete
O04437,C0165,2023/11/20,Tablet,2,120000.0,240000.0,Returned
O04438,C0486,2023-09-16,Tablet,1,150000.0,150000.0,Completed
O04439,C0251,28-07-2023,Headphones,2,120000.0,240000.0,Returned
O04440,C0590,2023/04/02,Headphones,2,120000.0,240000.0,Returned
O04441,C0418,2023-06-15,Headphones,3,,,Pending
O04442,C0491,2023-01-02,Headphones,3,500000.0,1500000.0,Pending
O04443,C0754,2023-11-30,Phone,3,20000.0,60000.0,complete
O04444,C0480,25-01-2023,Headphones,2,120000.0,240000.0,Pending
O04445,C0402,2023-02-09,Laptop,2,120000.0,240000.0,Returned
O04446,C0614,2023/05/03,Headphones,-1,150000.0,-150000.0,Pending
O04447,C0421,2023/01/25,Laptop,3,20000.0,60000.0,Completed
O04448,C0871,2023/08/04,Headphones,1,500000.0,500000.0,Returned
O04449,C1218,17-11-2023,Phone,-1,120000.0,-120000.0,Completed
O04450,C0301,2023/02/02,Headphones,1,20000.0,20000.0,Pending
O04451,C0018,2023-08-06,Tablet,-1,500000.0,-500000.0,Pending
O04452,C1190,2023-01-05,Laptop,2,120000.0,240000.0,Completed
O04453,C0284,2023-04-08,Headphones,1,500000.0,500000.0,Pending
O04454,C0107,06-04-2023,Phone,-1,,,complete
O04455,C0231,2023-03-30,Headphones,1,120000.0,120000.0,Pending
O04456,C0288,2023-07-10,Headphones,-1,20000.0,-20000.0,Returned
O04457,C1034,2023-05-14,Laptop,1,500000.0,500000.0,Pending
O04458,C0173,23-05-2023,Phone,3,20000.0,60000.0,Completed
O04459,C0974,25-04-2023,Phone,2,,300000.0,Completed
O04460,C0724,24-10-2023,Phone,3,,300000.0,Returned
O04461,C0662,04-12-2023,Headphones,2,20000.0,40000.0,complete
O04462,C1214,2023-04-28,Tablet,3,20000.0,60000.0,Returned
O04463,C1177,2023/08/29,Phone,-1,20000.0,-20000.0,Returned
O04464,C0032,29-08-2023,Laptop,1,120000.0,120000.0,complete
O04465,C1239,2023/05/20,Laptop,3,500000.0,1500000.0,Pending
O04466,C0470,2023-10-19,Phone,3,20000.0,60000.0,Completed
O04467,C0273,29-09-2023,Headphones,-1,20000.0,-20000.0,Completed
O04468,C0858,19-04-2023,Tablet,-1,20000.0,-20000.0,Completed
O04469,C0995,2023-06-17,Phone,1,500000.0,500000.0,Completed
O04470,C1024,2023-05-29,Headphones,2,150000.0,300000.0,Returned
O04471,C0636,02-12-2023,Laptop,1,150000.0,150000.0,Pending
O04472,C0707,26-10-2023,Laptop,3,,,Pending
O04473,C0830,2023-07-11,Tablet,2,120000.0,240000.0,complete
O04474,C0963,2023/08/21,Tablet,1,20000.0,20000.0,Returned
O04475,C0742,15-06-2023,Phone,-1,120000.0,-120000.0,Pending
O04476,C0316,2023-06-19,Phone,2,120000.0,240000.0,Pending
O04477,C0858,2023/08/23,Laptop,1,20000.0,20000.0,Pending
O04478,C0347,22-03-2023,Phone,3,,300000.0,Pending
O04479,C0331,2023/04/18,Headphones,-1,120000.0,-120000.0,Completed
O04480,C0291,2023-01-31,Tablet,3,500000.0,1500000.0,Returned
O04481,C0001,2023/01/31,Tablet,1,120000.0,120000.0,Completed
O04482,C0263,2023-05-25,Headphones,3,20000.0,60000.0,Pending
O04483,C0453,2023/12/22,Tablet,1,150000.0,150000.0,Returned
O04484,C0768,2023-12-28,Tablet,2,,300000.0,Returned
O04485,C0144,2023-06-09,Headphones,2,500000.0,1000000.0,Pending
O04486,C0121,19-09-2023,Phone,1,20000.0,20000.0,complete
O04487,C0418,15-05-2023,Laptop,1,,300000.0,Returned
O04488,C0386,2023-08-18,Phone,-1,120000.0,-120000.0,complete
O04489,C0447,2023/12/21,Laptop,3,500000.0,1500000.0,Completed
O04490,C0985,13-02-2023,Laptop,2,150000.0,300000.0,complete
O04491,C0125,16-09-2023,Tablet,3,500000.0,1500000.0,Pending
O04492,C0511,2023/08/03,Headphones,1,150000.0,150000.0,Completed
O04493,C1238,2023-04-12,Phone,-1,,,complete
O04494,C0136,2023/01/17,Phone,-1,20000.0,-20000.0,Returned
O04495,C1021,23-08-2023,Headphones,2,20000.0,40000.0,Pending
O04496,C0934,13-07-2023,Tablet,3,120000.0,360000.0,Pending
O04497,C0119,17-04-2023,Laptop,3,120000.0,360000.0,complete
O04498,C0733,2023-02-26,Laptop,2,20000.0,40000.0,complete
O04499,C1175,11-06-2023,Phone,2,500000.0,1000000.0,complete
O04500,C0393,2023-12-20,Phone,1,150000.0,150000.0,Pending
O04501,C0143,2023/06/09,Tablet,3,500000.0,1500000.0,Returned
O04502,C0046,15-03-2023,Tablet,1,20000.0,20000.0,complete
O04503,C0865,08-01-2023,Headphones,3,500000.0,1500000.0,Pending
O04504,C0252,02-06-2023,Headphones,-1,150000.0,-150000.0,Completed
